"","time","sentsmooth","ARIMA","ARIMAX","ETS","ADL","VAR","FAVAR"
"2021-05-24","2021-05-24",0.080171578,0.128726121803763,0.155367850295014,0.130336921361604,0.135317700126008,0.160576004533605,0.189698237350718
"2021-05-25","2021-05-25",0.070889689,0.100320959732651,0.134890802946962,0.0801766106691998,0.121110680597584,0.025993300891381,0.128874810740425
"2021-05-26","2021-05-26",0.11252885,0.115271432161246,0.0806170147378455,0.0708906185090352,0.0762089464191077,0.134653155062597,0.1747046008529
"2021-05-28","2021-05-28",0.10749216,0.159021756838216,0.0877061112949558,0.112524682853957,0.0799214192594498,0.26211029987226,0.209475672983952
"2021-05-29","2021-05-29",0.090428516,0.152931847528163,0.13335818801212,0.107492663307742,0.132781883719545,0.123114162373876,0.180232754547797
"2021-05-30","2021-05-30",0.055231422,0.101351571419974,0.14340919337964,0.0904302444282525,0.0702032575681402,0.0451177373638795,0.128437098853868
"2021-05-31","2021-05-31",0.053955812,0.0836440904360952,0.113401317760384,0.0552349538452783,0.0981684545302685,-0.0364768906472018,0.0836817288881536
"2021-06-01","2021-06-01",0.087134965,0.118817378971429,0.054938694425294,0.053955939979956,0.0207089133398175,0.0246355331947952,0.125625550015975
"2021-06-02","2021-06-02",0.11460894,0.160385510358215,0.0801018880445366,0.0871316463588221,0.0778723167566111,0.181619671485745,0.167696750596768
"2021-06-03","2021-06-03",0.17982164,0.156551627393428,0.127728393145236,0.114606191396408,0.0906213079568889,0.215416784039121,0.167190551154186
"2021-06-04","2021-06-04",0.22480762,0.182206121277412,0.143963606739535,0.17981511816298,0.175177316326491,0.0900110490038939,0.175848126017324
"2021-06-05","2021-06-05",0.21042114,0.217352933634775,0.184617280157433,0.2248031187966,0.18942139370505,0.116353314734334,0.204483374893184
