"","time","sentiment","sentsmooth","twfav","twret","reservasbcra","tasaint","basemon","tcdolar","casosarg","muertosarg","vacunasarg","maxtemp","mintemp","casosmundo","muertesmundo","sentiment_trend_orig","sent_trends"
"446","2021-04-26",0.2080632,0.21815951,0,329.25,40271,33.869999,2487344,150.27,24496,518,169143,22,13,682659,11652,0.209052618979806,0.19604234
"447","2021-04-27",0.38505527,0.25823468,6029.75,1079.75,40330,34.09,2482754,151.49001,24628,507,150603,24,17,844455,14964,0.292722494268536,0.23076048
"448","2021-04-28",0.69620973,0.31495714,0,297,40339,33.619999,2490201,151.8,22915,400,154204,25,16,906008,16049,0.190141957412965,0.23449804
"449","2021-04-29",0.14805155,0.41456071,1079.6666,570.33331,40357,34.029999,2406780,152.2,22833,428,152166,25,16,897658,15758,0.121845656537046,0.22340903
"450","2021-04-30",0.13537911,0.35934493,2844,725.63635,40263,32.91,2370115,152.19,20904,388,111405,24,16,879012,14013,0.175066814832793,0.20344068
"451","2021-05-01",0.13138975,0.34117392,576.45453,349.63635,40263,32.91,2370115,152.19,11455,218,19854,25,17,796759,13277,0.253797273427646,0.19494423
"452","2021-05-02",0.34132546,0.27775753,1251.5,356.25,40263,32.91,2370115,152.19,9514,198,39869,27,17,674385,10034,0.109293234933312,0.18521293
"453","2021-05-03",0.52786463,0.18903646,6039.5,939,40360,34.049999,2493895,152.96001,25066,495,170180,22,16,681522,11799,0.224301784635273,0.16500075
"454","2021-05-04",0.004319245,0.28398973,0,779,40433,31.620001,2529073,153.33,23989,410,226868,16,13,807419,14077,0.344628148446695,0.19061477
"455","2021-05-05",0.063425295,0.25122479,1865.1666,815.83331,40493,33.59,2530426,153.82001,24677,446,238506,13,9,841202,14883,0.172577119106321,0.23300511
"456","2021-05-06",0.15262873,0.23423366,920.57141,460.71429,40300,33.169998,2535872,154.3,21918,387,197717,19,11,870010,14654,0.0781582831607396,0.21270007
"457","2021-05-07",0.30637348,0.18705948,7439.625,2036.25,40454,33.849998,2489384,154.39999,22678,370,198677,21,12,832406,14396,0.195548148912018,0.20491633
"458","2021-05-08",0.027054399,0.13168669,0,355.39999,40454,33.849998,2489384,154.39999,13122,225,72772,20,12,785729,13297,0.215258826419581,0.19772792
"459","2021-05-09",0.96424258,0.13737048,0,461,40454,33.849998,2489384,154.39999,9269,189,18167,20,13,641577,10206,0.229802895120921,0.16538559
"460","2021-05-10",0.17393769,0.36257479,1202.7778,367.11111,40616,34.119999,2502577,153.95,25131,510,136835,17,13,621835,11124,0.186990817745529,0.17969204
"461","2021-05-11",0.31192511,0.36790204,1039.5625,383.125,40762,32.790001,2545019,153.16,26955,432,135175,19,9,738466,14240,0.425538088599327,0.20690018
"462","2021-05-12",0.17481512,0.36928993,1519.0769,524.15387,40880,33.110001,2538706,153.21001,22479,359,190307,19,11,760060,13946,0.325373976074711,0.26439765
"463","2021-05-13",0.021483559,0.40623012,3107.5,655.75,40947,31.9,2546423,153.71001,27246,412,186109,19,10,725264,13736,0.277704097224238,0.29192644
"464","2021-05-14",0.19805852,0.17054038,1002.2,373.60001,41002,33.849998,2525604,154.17,26094,376,190069,23,12,718021,13070,0.387830212319575,0.30390173
"465","2021-05-15",0.15521212,0.17657058,2536.75,559.75,41002,33.849998,2525604,154.17,17667,197,93216,20,13,628020,12198,0.180474807680687,0.35411158
"466","2021-05-16",0.00083189888,0.13739233,0,251,41002,33.849998,2525604,154.17,16749,215,66972,21,12,548604,10054,0.161475825685529,0.29284579
"467","2021-05-17",0.074483953,0.093896523,0,233.39999,41266,34.110001,2485543,154.64999,37032,545,180499,20,13,540029,11204,0.160274330180094,0.25187123
"468","2021-05-18",0.20713948,0.10714662,853.33331,419.83334,41376,32.790001,2506456,154.64999,38522,437,191097,19,12,622521,14200,0.0801803850676484,0.22251379
"469","2021-05-19",0.20741175,0.10941686,3859,778,41483,33.98,2525089,156.49001,36237,386,160772,18,11,671618,13559,0.193652110193849,0.14560133
"470","2021-05-20",0.12955746,0.12246677,1124.3334,465.77777,41517,34.060001,2514377,157.22,35875,332,174224,16,13,628617,13054,0.341465744788959,0.14889567
"471","2021-05-21",0.058869306,0.15464815,0,246.8,41591,33.009998,2503830,158.37,36639,301,169502,15,13,626020,13008,0.151989790662188,0.19389315
"472","2021-05-22",0.12550099,0.1507445,2521.6667,648.66669,41591,33.009998,2503830,158.37,28059,203,97689,14,6,578200,11530,0.122076143997656,0.19182201
"473","2021-05-23",0.0067585451,0.13033488,0,586.66669,41591,33.009998,2503830,158.37,17131,140,44203,15,12,476535,9753,0.242246715063616,0.20229594
"474","2021-05-24",0.092429899,0.080171578,9360,2316,41591,33.009998,2503830,158.37,25704,243,85123,16,10,454543,9047,0.221133111003618,0.21444459
"475","2021-05-25",0.22542596,0.070889689,2210.1428,708.5,41591,33.009998,2503830,158.37,22700,172,61687,16,10,532181,13180,0.266868199019733,0.18436144
"476","2021-05-26",0.0046206452,0.11252885,6521,1328.75,41715,33.77,2677351,158.05,39436,312,143464,17,8,568581,12723,0.0959413213368014,0.21308105
"477","2021-05-28",0.041238956,0.10749216,0,530.04761,41888,33.799999,2635448,159.49001,35733,192,230526,20,14,500285,11969,0.237315800035072,0.18933806
"478","2021-05-29",0.11983466,0.090428516,0,462.75,41888,33.799999,2635448,159.49001,22876,90,216344,13,10,481314,10767,0.388430789365466,0.19338372
"479","2021-05-30",0.00079381879,0.055231422,0,164,41888,33.799999,2635448,159.49001,15994,84,122240,15,7,391425,8116,0.289449101912804,0.22377437
"480","2021-05-31",0.18667243,0.053955812,0,242.55556,41872,33.810001,2517197,160.23,34319,176,278238,18,10,378905,8708,0.135479962765149,0.27215132
"481","2021-06-01",0.15113483,0.087134965,753.5,439.91666,41964,33.470001,2485353,160.96001,32716,90,288629,17,12,463725,15336,0.255455014364252,0.26266891
"482","2021-06-02",0.38068545,0.11460894,0,310,42066,34.27,2664607,161.71001,30351,85,283472,15,11,485702,10887,0.30608395517305,0.26720372
"483","2021-06-03",0.18073779,0.17982164,2696,753,42122,33.740002,2635833,161.33,29283,54,322586,17,9,489117,9909,0.251285662339003,0.246617
"484","2021-06-04",0.12912647,0.22480762,640.24243,380.0303,42202,33.68,2609325,160.86,27025,49,363398,19,12,419717,10939,0.210428977686416,0.23707615
"485","2021-06-05",0.099043496,0.21042114,3913,786.59998,42202,33.68,2609325,160.86,16555,23,299300,17,14,398361,9167,0.302132351107321,0.25581339
